Offense Date,UCR Description,UCR Category,Zip Code
2021-01-25 18:30:00+00:00,ROBBERY,ROBBERY,38114
2021-01-25 19:29:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-01-25 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-25 20:14:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-25 21:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-01-26 00:50:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-01-26 03:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-26 08:00:00+00:00,COMPUTER HACKING/INVASION,FRAUD,38114
2021-01-26 08:47:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-01-26 11:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-26 11:48:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2021-01-26 12:21:00+00:00,IMPERSONATION,FRAUD,38114
2021-01-26 12:35:00+00:00,IMPERSONATION,FRAUD,38114
2021-01-26 13:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-01-26 15:00:00+00:00,ROBBERY,ROBBERY,38114
2021-01-26 16:31:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38114
2021-01-26 17:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-26 17:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-01-26 17:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-26 19:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-26 19:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-01-26 21:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-26 22:01:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-26 22:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-26 23:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-01-27 06:44:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-27 07:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-27 10:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-27 10:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-27 11:16:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-27 12:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-01-27 15:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-27 16:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-01-27 17:02:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38114
2021-01-27 18:40:00+00:00,ROBBERY,ROBBERY,38114
2021-01-27 20:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-27 21:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-28 06:45:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-28 08:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-28 10:36:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-28 14:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-01-28 14:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-28 14:45:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-28 18:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-28 19:18:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38114
2021-01-28 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-28 22:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-01-28 23:15:00+00:00,INTIMIDATION,ASSAULT,38114
2021-01-29 00:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-29 00:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-29 01:55:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-01-29 08:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-01-29 12:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-01-29 13:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-01-29 14:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-29 14:07:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-29 14:10:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-29 16:17:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-01-29 17:54:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-01-29 19:10:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-29 23:03:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-29 23:04:00+00:00,ROBBERY,ROBBERY,38114
2021-01-30 00:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-01-30 04:34:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-30 10:30:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-30 14:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-01-30 15:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-30 15:55:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-30 17:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-30 17:20:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-01-31 02:25:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-01-31 05:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-01-31 07:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-31 10:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-31 11:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-31 13:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-31 14:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-01-31 14:30:00+00:00,ROBBERY,ROBBERY,38114
2021-01-31 14:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-31 16:10:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-01-31 16:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-31 18:00:00+00:00,IMPERSONATION,FRAUD,38114
2021-01-31 19:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-01-31 20:03:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-31 20:08:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-01-31 20:16:00+00:00,INTIMIDATION,ASSAULT,38114
2021-01-31 20:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-01-31 21:04:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-01 08:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-01 09:35:00+00:00,PORNOGRAPHY/OBSCN MAT,PORNOGRAPHY/OBSCN MAT,38114
2021-02-01 09:51:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-01 11:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-01 11:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-01 12:00:00+00:00,EMBEZZLEMENT,EMBEZZLEMENT,38114
2021-02-01 13:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-01 14:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-01 15:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-01 16:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-01 17:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-01 18:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-01 18:17:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38114
2021-02-01 18:45:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-01 19:04:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-01 19:24:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-02-02 08:45:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-02 09:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-02 10:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-02 13:35:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-02 14:45:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-02 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-02 18:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-02 20:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-02 20:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-02-02 22:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-02 23:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-03 06:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-03 11:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-03 16:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-03 17:23:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-03 17:33:00+00:00,PROSTITUTION,PROSTITUTION,38114
2021-02-03 18:00:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-03 18:34:00+00:00,PROSTITUTION,PROSTITUTION,38114
2021-02-03 19:25:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-03 20:10:00+00:00,PROSTITUTION,PROSTITUTION,38114
2021-02-04 04:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-04 08:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-04 08:02:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-04 09:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-04 11:11:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-04 13:32:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2021-02-04 15:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-04 17:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-04 21:50:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-02-04 22:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-05 01:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-05 01:30:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-02-05 10:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-05 10:35:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-05 11:00:00+00:00,ALL OTHER OFFENSES,ALL OTHER OFFENSES,38114
2021-02-05 12:58:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-05 14:33:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-05 17:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-02-05 17:00:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-05 17:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-05 17:54:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-02-05 18:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-05 18:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-05 23:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-06 00:46:00+00:00,STALKING,ASSAULT,38114
2021-02-06 01:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-06 03:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-06 13:14:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-06 16:46:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-06 20:25:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-06 20:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-07 03:35:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-07 09:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-07 10:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-02-07 10:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-07 12:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-07 14:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-07 15:35:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-07 17:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-02-07 17:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-07 19:00:00+00:00,STALKING,ASSAULT,38114
2021-02-07 19:30:00+00:00,POCKET-PICKING,LARCENY/THEFT,38114
2021-02-07 19:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-07 22:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-07 22:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-08 00:49:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-08 02:00:00+00:00,ROBBERY,ROBBERY,38114
2021-02-08 04:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-08 06:15:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-02-08 08:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-02-08 10:40:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-08 13:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-08 13:26:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-08 13:38:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-08 15:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-08 16:30:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-08 17:05:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-08 17:36:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-08 18:35:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-09 05:50:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-09 06:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-02-09 11:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-09 11:47:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-09 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-09 12:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-09 15:27:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-09 15:30:00+00:00,FALSE PRETENSES/SWIN/CONF,FRAUD,38114
2021-02-09 18:59:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-02-09 19:35:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-09 20:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-09 20:30:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-02-10 00:53:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-10 02:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-10 05:45:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-10 06:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-10 09:45:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-10 10:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-10 11:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-10 11:02:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-10 15:14:00+00:00,DRUG/NARCOTIC EQUIQ VIOL,DRUG/NARCOTIC,38114
2021-02-10 15:48:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-10 16:25:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-10 18:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-10 18:35:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-11 02:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-02-11 09:30:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-11 11:56:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-11 14:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-11 14:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-11 15:40:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-02-11 20:30:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-12 02:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-12 11:10:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-12 12:00:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-12 15:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-12 16:40:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-12 16:48:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-12 16:50:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-12 18:15:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-12 21:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-12 21:42:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-12 22:51:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-13 01:40:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-13 07:30:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-13 14:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-13 17:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-13 17:00:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-13 17:10:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-13 17:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-13 18:29:00+00:00,DRUG/NARCOTIC VIOLS,DRUG/NARCOTIC,38114
2021-02-13 20:14:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-13 23:34:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-14 03:45:00+00:00,ROBBERY,ROBBERY,38114
2021-02-14 10:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-02-14 11:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-14 11:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-14 12:00:00+00:00,CREDIT CARD/ATM FRAUD,FRAUD,38114
2021-02-14 12:15:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-14 13:15:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-14 15:50:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-14 19:05:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-14 20:15:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-14 22:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-15 00:10:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-15 05:15:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-15 12:00:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-15 12:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-02-15 12:30:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-16 14:00:00+00:00,THEFT OF MV PARTS/ACCS,LARCENY/THEFT,38114
2021-02-16 19:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-16 20:50:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-17 05:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-17 11:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-17 11:15:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-18 01:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-18 11:00:00+00:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT,38114
2021-02-18 12:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-18 17:20:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-18 21:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-19 00:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-19 11:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-19 12:56:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-19 15:16:00+00:00,COUNTERFEITING/FORGERY,COUNTERFEITING/FORGERY,38114
2021-02-19 16:15:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-19 17:00:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-20 03:00:00+00:00,DRIVING UNDER THE INFLUENCE,DRIVING UNDER THE INFLUENCE,38114
2021-02-20 08:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-20 14:19:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-20 17:30:00+00:00,ALL OTHER LARCENY,LARCENY/THEFT,38114
2021-02-21 08:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-21 12:00:00+00:00,THEFT FROM A BUILDING,LARCENY/THEFT,38114
2021-02-21 13:45:00+00:00,TRESPASS OF REAL PROPERTY,TRESPASS OF REAL PROPERTY,38114
2021-02-21 15:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-21 15:23:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-21 20:25:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-21 20:40:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-21 21:20:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-21 22:14:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-22 00:00:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-22 03:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-22 06:11:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-22 12:00:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-22 15:51:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-22 16:30:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-22 18:05:00+00:00,BURG/BREAK & ENTER,BURG/BREAK & ENTER,38114
2021-02-23 02:05:00+00:00,SIMPLE ASSAULT,ASSAULT,38114
2021-02-23 03:14:00+00:00,WEAPON LAW VIOL,WEAPON LAW VIOLATION,38114
2021-02-23 08:30:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-23 10:25:00+00:00,INTIMIDATION,ASSAULT,38114
2021-02-23 11:11:00+00:00,DEST/DAM/VAND OF PROPERTY,DEST/DAM/VAND OF PROPERTY,38114
2021-02-23 13:50:00+00:00,THEFT FROM A MOTOR VEHICLE,LARCENY/THEFT,38114
2021-02-23 16:50:00+00:00,SHOPLIFTING,LARCENY/THEFT,38114
2021-02-23 18:00:00+00:00,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,38114
2021-02-23 18:37:00+00:00,STOLEN PROPERTY,STOLEN PROPERTY,38114
